MTU (CET/CEST),Day-ahead Price (EUR/MWh),Date,Hour,Weekday,Week,Month,Weekend
2025-03-13 22:00:00,127.87,2025-03-13,22,Thursday,11,3,False
2025-03-13 23:00:00,114.1,2025-03-13,23,Thursday,11,3,False
2025-03-14 00:00:00,109.09,2025-03-14,0,Friday,11,3,False
2025-03-14 01:00:00,106.0,2025-03-14,1,Friday,11,3,False
2025-03-14 02:00:00,105.9,2025-03-14,2,Friday,11,3,False
2025-03-14 03:00:00,103.83,2025-03-14,3,Friday,11,3,False
2025-03-14 04:00:00,105.3,2025-03-14,4,Friday,11,3,False
2025-03-14 05:00:00,114.17,2025-03-14,5,Friday,11,3,False
2025-03-14 06:00:00,143.03,2025-03-14,6,Friday,11,3,False
2025-03-14 07:00:00,154.32,2025-03-14,7,Friday,11,3,False
2025-03-14 08:00:00,146.23,2025-03-14,8,Friday,11,3,False
2025-03-14 09:00:00,125.28,2025-03-14,9,Friday,11,3,False
2025-03-14 10:00:00,105.08,2025-03-14,10,Friday,11,3,False
2025-03-14 11:00:00,100.41,2025-03-14,11,Friday,11,3,False
2025-03-14 12:00:00,100.35,2025-03-14,12,Friday,11,3,False
2025-03-14 13:00:00,100.46,2025-03-14,13,Friday,11,3,False
2025-03-14 14:00:00,103.48,2025-03-14,14,Friday,11,3,False
2025-03-14 15:00:00,110.75,2025-03-14,15,Friday,11,3,False
2025-03-14 16:00:00,127.38,2025-03-14,16,Friday,11,3,False
2025-03-14 17:00:00,141.16,2025-03-14,17,Friday,11,3,False
2025-03-14 18:00:00,151.52,2025-03-14,18,Friday,11,3,False
2025-03-14 19:00:00,149.99,2025-03-14,19,Friday,11,3,False
2025-03-14 20:00:00,130.01,2025-03-14,20,Friday,11,3,False
2025-03-14 21:00:00,111.39,2025-03-14,21,Friday,11,3,False
2025-03-14 22:00:00,114.0,2025-03-14,22,Friday,11,3,False
2025-03-14 23:00:00,105.17,2025-03-14,23,Friday,11,3,False
2025-03-15 00:00:00,112.15,2025-03-15,0,Saturday,11,3,True
2025-03-15 01:00:00,103.14,2025-03-15,1,Saturday,11,3,True
2025-03-15 02:00:00,96.0,2025-03-15,2,Saturday,11,3,True
2025-03-15 03:00:00,89.9,2025-03-15,3,Saturday,11,3,True
2025-03-15 04:00:00,86.9,2025-03-15,4,Saturday,11,3,True
2025-03-15 05:00:00,90.55,2025-03-15,5,Saturday,11,3,True
2025-03-15 06:00:00,97.01,2025-03-15,6,Saturday,11,3,True
2025-03-15 07:00:00,99.42,2025-03-15,7,Saturday,11,3,True
2025-03-15 08:00:00,96.14,2025-03-15,8,Saturday,11,3,True
2025-03-15 09:00:00,82.97,2025-03-15,9,Saturday,11,3,True
2025-03-15 10:00:00,77.55,2025-03-15,10,Saturday,11,3,True
2025-03-15 11:00:00,93.14,2025-03-15,11,Saturday,11,3,True
2025-03-15 12:00:00,50.59,2025-03-15,12,Saturday,11,3,True
2025-03-15 13:00:00,48.0,2025-03-15,13,Saturday,11,3,True
2025-03-15 14:00:00,54.51,2025-03-15,14,Saturday,11,3,True
2025-03-15 15:00:00,73.44,2025-03-15,15,Saturday,11,3,True
2025-03-15 16:00:00,87.05,2025-03-15,16,Saturday,11,3,True
2025-03-15 17:00:00,131.67,2025-03-15,17,Saturday,11,3,True
2025-03-15 18:00:00,142.05,2025-03-15,18,Saturday,11,3,True
2025-03-15 19:00:00,132.96,2025-03-15,19,Saturday,11,3,True
2025-03-15 20:00:00,121.46,2025-03-15,20,Saturday,11,3,True
2025-03-15 21:00:00,108.5,2025-03-15,21,Saturday,11,3,True
2025-03-15 22:00:00,105.02,2025-03-15,22,Saturday,11,3,True
2025-03-15 23:00:00,95.25,2025-03-15,23,Saturday,11,3,True
2025-03-16 00:00:00,90.01,2025-03-16,0,Sunday,11,3,True
2025-03-16 01:00:00,85.79,2025-03-16,1,Sunday,11,3,True
2025-03-16 02:00:00,79.62,2025-03-16,2,Sunday,11,3,True
2025-03-16 03:00:00,78.18,2025-03-16,3,Sunday,11,3,True
2025-03-16 04:00:00,78.6,2025-03-16,4,Sunday,11,3,True
2025-03-16 05:00:00,80.51,2025-03-16,5,Sunday,11,3,True
2025-03-16 06:00:00,85.14,2025-03-16,6,Sunday,11,3,True
2025-03-16 07:00:00,82.07,2025-03-16,7,Sunday,11,3,True
2025-03-16 08:00:00,77.95,2025-03-16,8,Sunday,11,3,True
2025-03-16 09:00:00,69.25,2025-03-16,9,Sunday,11,3,True
2025-03-16 10:00:00,31.87,2025-03-16,10,Sunday,11,3,True
2025-03-16 11:00:00,13.13,2025-03-16,11,Sunday,11,3,True
2025-03-16 12:00:00,8.66,2025-03-16,12,Sunday,11,3,True
2025-03-16 13:00:00,5.56,2025-03-16,13,Sunday,11,3,True
2025-03-16 14:00:00,9.94,2025-03-16,14,Sunday,11,3,True
2025-03-16 15:00:00,31.0,2025-03-16,15,Sunday,11,3,True
2025-03-16 16:00:00,72.78,2025-03-16,16,Sunday,11,3,True
2025-03-16 17:00:00,119.99,2025-03-16,17,Sunday,11,3,True
2025-03-16 18:00:00,133.16,2025-03-16,18,Sunday,11,3,True
2025-03-16 19:00:00,140.0,2025-03-16,19,Sunday,11,3,True
2025-03-16 20:00:00,126.4,2025-03-16,20,Sunday,11,3,True
2025-03-16 21:00:00,108.94,2025-03-16,21,Sunday,11,3,True
2025-03-16 22:00:00,102.14,2025-03-16,22,Sunday,11,3,True
2025-03-16 23:00:00,82.19,2025-03-16,23,Sunday,11,3,True
2025-03-17 00:00:00,82.97,2025-03-17,0,Monday,12,3,False
2025-03-17 01:00:00,83.2,2025-03-17,1,Monday,12,3,False
2025-03-17 02:00:00,80.92,2025-03-17,2,Monday,12,3,False
2025-03-17 03:00:00,80.91,2025-03-17,3,Monday,12,3,False
2025-03-17 04:00:00,85.85,2025-03-17,4,Monday,12,3,False
2025-03-17 05:00:00,103.3,2025-03-17,5,Monday,12,3,False
2025-03-17 06:00:00,135.18,2025-03-17,6,Monday,12,3,False
2025-03-17 07:00:00,152.87,2025-03-17,7,Monday,12,3,False
2025-03-17 08:00:00,136.69,2025-03-17,8,Monday,12,3,False
2025-03-17 09:00:00,106.77,2025-03-17,9,Monday,12,3,False
2025-03-17 10:00:00,84.93,2025-03-17,10,Monday,12,3,False
2025-03-17 11:00:00,78.38,2025-03-17,11,Monday,12,3,False
2025-03-17 12:00:00,68.97,2025-03-17,12,Monday,12,3,False
2025-03-17 13:00:00,46.1,2025-03-17,13,Monday,12,3,False
2025-03-17 14:00:00,50.3,2025-03-17,14,Monday,12,3,False
2025-03-17 15:00:00,71.44,2025-03-17,15,Monday,12,3,False
2025-03-17 16:00:00,102.81,2025-03-17,16,Monday,12,3,False
2025-03-17 17:00:00,151.76,2025-03-17,17,Monday,12,3,False
2025-03-17 18:00:00,167.99,2025-03-17,18,Monday,12,3,False
2025-03-17 19:00:00,170.0,2025-03-17,19,Monday,12,3,False
2025-03-17 20:00:00,141.5,2025-03-17,20,Monday,12,3,False
2025-03-17 21:00:00,119.75,2025-03-17,21,Monday,12,3,False
2025-03-17 22:00:00,108.49,2025-03-17,22,Monday,12,3,False
2025-03-17 23:00:00,93.5,2025-03-17,23,Monday,12,3,False
2025-03-18 00:00:00,92.2,2025-03-18,0,Tuesday,12,3,False
2025-03-18 01:00:00,89.99,2025-03-18,1,Tuesday,12,3,False
2025-03-18 02:00:00,92.94,2025-03-18,2,Tuesday,12,3,False
2025-03-18 03:00:00,90.36,2025-03-18,3,Tuesday,12,3,False
2025-03-18 04:00:00,97.3,2025-03-18,4,Tuesday,12,3,False
2025-03-18 05:00:00,113.66,2025-03-18,5,Tuesday,12,3,False
2025-03-18 06:00:00,142.04,2025-03-18,6,Tuesday,12,3,False
2025-03-18 07:00:00,136.68,2025-03-18,7,Tuesday,12,3,False
2025-03-18 08:00:00,113.86,2025-03-18,8,Tuesday,12,3,False
2025-03-18 09:00:00,78.73,2025-03-18,9,Tuesday,12,3,False
2025-03-18 10:00:00,31.61,2025-03-18,10,Tuesday,12,3,False
2025-03-18 11:00:00,3.15,2025-03-18,11,Tuesday,12,3,False
2025-03-18 12:00:00,4.28,2025-03-18,12,Tuesday,12,3,False
2025-03-18 13:00:00,3.33,2025-03-18,13,Tuesday,12,3,False
2025-03-18 14:00:00,7.52,2025-03-18,14,Tuesday,12,3,False
2025-03-18 15:00:00,69.78,2025-03-18,15,Tuesday,12,3,False
2025-03-18 16:00:00,106.7,2025-03-18,16,Tuesday,12,3,False
2025-03-18 17:00:00,149.5,2025-03-18,17,Tuesday,12,3,False
2025-03-18 18:00:00,170.88,2025-03-18,18,Tuesday,12,3,False
2025-03-18 19:00:00,164.99,2025-03-18,19,Tuesday,12,3,False
2025-03-18 20:00:00,144.04,2025-03-18,20,Tuesday,12,3,False
2025-03-18 21:00:00,125.09,2025-03-18,21,Tuesday,12,3,False
2025-03-18 22:00:00,119.19,2025-03-18,22,Tuesday,12,3,False
2025-03-18 23:00:00,104.67,2025-03-18,23,Tuesday,12,3,False
2025-03-19 00:00:00,111.1,2025-03-19,0,Wednesday,12,3,False
2025-03-19 01:00:00,106.91,2025-03-19,1,Wednesday,12,3,False
2025-03-19 02:00:00,105.11,2025-03-19,2,Wednesday,12,3,False
2025-03-19 03:00:00,104.45,2025-03-19,3,Wednesday,12,3,False
2025-03-19 04:00:00,109.5,2025-03-19,4,Wednesday,12,3,False
2025-03-19 05:00:00,128.13,2025-03-19,5,Wednesday,12,3,False
2025-03-19 06:00:00,164.25,2025-03-19,6,Wednesday,12,3,False
2025-03-19 07:00:00,147.49,2025-03-19,7,Wednesday,12,3,False
2025-03-19 08:00:00,105.96,2025-03-19,8,Wednesday,12,3,False
2025-03-19 09:00:00,27.39,2025-03-19,9,Wednesday,12,3,False
2025-03-19 10:00:00,21.75,2025-03-19,10,Wednesday,12,3,False
2025-03-19 11:00:00,1.61,2025-03-19,11,Wednesday,12,3,False
2025-03-19 12:00:00,0.15,2025-03-19,12,Wednesday,12,3,False
2025-03-19 13:00:00,1.33,2025-03-19,13,Wednesday,12,3,False
2025-03-19 14:00:00,3.99,2025-03-19,14,Wednesday,12,3,False
2025-03-19 15:00:00,68.84,2025-03-19,15,Wednesday,12,3,False
2025-03-19 16:00:00,117.95,2025-03-19,16,Wednesday,12,3,False
2025-03-19 17:00:00,164.16,2025-03-19,17,Wednesday,12,3,False
2025-03-19 18:00:00,247.57,2025-03-19,18,Wednesday,12,3,False
2025-03-19 19:00:00,214.34,2025-03-19,19,Wednesday,12,3,False
2025-03-19 20:00:00,168.17,2025-03-19,20,Wednesday,12,3,False
2025-03-19 21:00:00,145.3,2025-03-19,21,Wednesday,12,3,False
2025-03-19 22:00:00,130.79,2025-03-19,22,Wednesday,12,3,False
2025-03-19 23:00:00,115.31,2025-03-19,23,Wednesday,12,3,False
2025-03-20 00:00:00,125.02,2025-03-20,0,Thursday,12,3,False
2025-03-20 01:00:00,110.31,2025-03-20,1,Thursday,12,3,False
2025-03-20 02:00:00,105.33,2025-03-20,2,Thursday,12,3,False
2025-03-20 03:00:00,107.03,2025-03-20,3,Thursday,12,3,False
2025-03-20 04:00:00,113.11,2025-03-20,4,Thursday,12,3,False
2025-03-20 05:00:00,130.02,2025-03-20,5,Thursday,12,3,False
2025-03-20 06:00:00,154.16,2025-03-20,6,Thursday,12,3,False
2025-03-20 07:00:00,144.64,2025-03-20,7,Thursday,12,3,False
2025-03-20 08:00:00,100.23,2025-03-20,8,Thursday,12,3,False
2025-03-20 09:00:00,80.78,2025-03-20,9,Thursday,12,3,False
2025-03-20 10:00:00,38.54,2025-03-20,10,Thursday,12,3,False
2025-03-20 11:00:00,3.42,2025-03-20,11,Thursday,12,3,False
2025-03-20 12:00:00,0.43,2025-03-20,12,Thursday,12,3,False
2025-03-20 13:00:00,0.65,2025-03-20,13,Thursday,12,3,False
2025-03-20 14:00:00,17.7,2025-03-20,14,Thursday,12,3,False
2025-03-20 15:00:00,84.56,2025-03-20,15,Thursday,12,3,False
2025-03-20 16:00:00,128.0,2025-03-20,16,Thursday,12,3,False
2025-03-20 17:00:00,172.83,2025-03-20,17,Thursday,12,3,False
2025-03-20 18:00:00,255.22,2025-03-20,18,Thursday,12,3,False
2025-03-20 19:00:00,231.32,2025-03-20,19,Thursday,12,3,False
2025-03-20 20:00:00,166.93,2025-03-20,20,Thursday,12,3,False
2025-03-20 21:00:00,148.26,2025-03-20,21,Thursday,12,3,False
2025-03-20 22:00:00,136.51,2025-03-20,22,Thursday,12,3,False
2025-03-20 23:00:00,127.38,2025-03-20,23,Thursday,12,3,False
2025-03-21 00:00:00,132.98,2025-03-21,0,Friday,12,3,False
2025-03-21 01:00:00,123.27,2025-03-21,1,Friday,12,3,False
2025-03-21 02:00:00,119.97,2025-03-21,2,Friday,12,3,False
2025-03-21 03:00:00,114.3,2025-03-21,3,Friday,12,3,False
2025-03-21 04:00:00,119.35,2025-03-21,4,Friday,12,3,False
2025-03-21 05:00:00,140.35,2025-03-21,5,Friday,12,3,False
2025-03-21 06:00:00,171.3,2025-03-21,6,Friday,12,3,False
2025-03-21 07:00:00,154.21,2025-03-21,7,Friday,12,3,False
2025-03-21 08:00:00,115.08,2025-03-21,8,Friday,12,3,False
2025-03-21 09:00:00,76.12,2025-03-21,9,Friday,12,3,False
2025-03-21 10:00:00,42.08,2025-03-21,10,Friday,12,3,False
2025-03-21 11:00:00,7.34,2025-03-21,11,Friday,12,3,False
2025-03-21 12:00:00,1.79,2025-03-21,12,Friday,12,3,False
2025-03-21 13:00:00,0.24,2025-03-21,13,Friday,12,3,False
2025-03-21 14:00:00,6.54,2025-03-21,14,Friday,12,3,False
2025-03-21 15:00:00,57.67,2025-03-21,15,Friday,12,3,False
2025-03-21 16:00:00,117.95,2025-03-21,16,Friday,12,3,False
2025-03-21 17:00:00,147.29,2025-03-21,17,Friday,12,3,False
2025-03-21 18:00:00,199.6,2025-03-21,18,Friday,12,3,False
2025-03-21 19:00:00,170.1,2025-03-21,19,Friday,12,3,False
2025-03-21 20:00:00,146.0,2025-03-21,20,Friday,12,3,False
2025-03-21 21:00:00,133.67,2025-03-21,21,Friday,12,3,False
2025-03-21 22:00:00,116.9,2025-03-21,22,Friday,12,3,False
2025-03-21 23:00:00,100.74,2025-03-21,23,Friday,12,3,False
2025-03-22 00:00:00,99.44,2025-03-22,0,Saturday,12,3,True
2025-03-22 01:00:00,90.34,2025-03-22,1,Saturday,12,3,True
2025-03-22 02:00:00,96.06,2025-03-22,2,Saturday,12,3,True
2025-03-22 03:00:00,98.97,2025-03-22,3,Saturday,12,3,True
2025-03-22 04:00:00,98.66,2025-03-22,4,Saturday,12,3,True
2025-03-22 05:00:00,102.73,2025-03-22,5,Saturday,12,3,True
2025-03-22 06:00:00,91.73,2025-03-22,6,Saturday,12,3,True
2025-03-22 07:00:00,73.06,2025-03-22,7,Saturday,12,3,True
2025-03-22 08:00:00,61.08,2025-03-22,8,Saturday,12,3,True
2025-03-22 09:00:00,51.24,2025-03-22,9,Saturday,12,3,True
2025-03-22 10:00:00,23.08,2025-03-22,10,Saturday,12,3,True
2025-03-22 11:00:00,15.82,2025-03-22,11,Saturday,12,3,True
2025-03-22 12:00:00,50.87,2025-03-22,12,Saturday,12,3,True
2025-03-22 13:00:00,54.23,2025-03-22,13,Saturday,12,3,True
2025-03-22 14:00:00,59.67,2025-03-22,14,Saturday,12,3,True
2025-03-22 15:00:00,91.07,2025-03-22,15,Saturday,12,3,True
2025-03-22 16:00:00,115.4,2025-03-22,16,Saturday,12,3,True
2025-03-22 17:00:00,119.65,2025-03-22,17,Saturday,12,3,True
2025-03-22 18:00:00,127.23,2025-03-22,18,Saturday,12,3,True
2025-03-22 19:00:00,124.43,2025-03-22,19,Saturday,12,3,True
2025-03-22 20:00:00,112.59,2025-03-22,20,Saturday,12,3,True
2025-03-22 21:00:00,78.06,2025-03-22,21,Saturday,12,3,True
2025-03-22 22:00:00,75.35,2025-03-22,22,Saturday,12,3,True
2025-03-22 23:00:00,62.43,2025-03-22,23,Saturday,12,3,True
2025-03-23 00:00:00,38.31,2025-03-23,0,Sunday,12,3,True
2025-03-23 01:00:00,36.88,2025-03-23,1,Sunday,12,3,True
2025-03-23 02:00:00,44.81,2025-03-23,2,Sunday,12,3,True
2025-03-23 03:00:00,43.92,2025-03-23,3,Sunday,12,3,True
2025-03-23 04:00:00,44.48,2025-03-23,4,Sunday,12,3,True
2025-03-23 05:00:00,44.12,2025-03-23,5,Sunday,12,3,True
2025-03-23 06:00:00,45.62,2025-03-23,6,Sunday,12,3,True
2025-03-23 07:00:00,39.15,2025-03-23,7,Sunday,12,3,True
2025-03-23 08:00:00,27.55,2025-03-23,8,Sunday,12,3,True
2025-03-23 09:00:00,22.51,2025-03-23,9,Sunday,12,3,True
2025-03-23 10:00:00,13.78,2025-03-23,10,Sunday,12,3,True
2025-03-23 11:00:00,9.6,2025-03-23,11,Sunday,12,3,True
2025-03-23 12:00:00,13.49,2025-03-23,12,Sunday,12,3,True
2025-03-23 13:00:00,5.01,2025-03-23,13,Sunday,12,3,True
2025-03-23 14:00:00,11.46,2025-03-23,14,Sunday,12,3,True
2025-03-23 15:00:00,43.31,2025-03-23,15,Sunday,12,3,True
2025-03-23 16:00:00,90.24,2025-03-23,16,Sunday,12,3,True
2025-03-23 17:00:00,131.06,2025-03-23,17,Sunday,12,3,True
2025-03-23 18:00:00,145.4,2025-03-23,18,Sunday,12,3,True
2025-03-23 19:00:00,144.0,2025-03-23,19,Sunday,12,3,True
2025-03-23 20:00:00,141.76,2025-03-23,20,Sunday,12,3,True
2025-03-23 21:00:00,131.65,2025-03-23,21,Sunday,12,3,True
2025-03-23 22:00:00,127.33,2025-03-23,22,Sunday,12,3,True
2025-03-23 23:00:00,114.24,2025-03-23,23,Sunday,12,3,True
2025-03-24 00:00:00,111.13,2025-03-24,0,Monday,13,3,False
2025-03-24 01:00:00,108.22,2025-03-24,1,Monday,13,3,False
2025-03-24 02:00:00,102.44,2025-03-24,2,Monday,13,3,False
2025-03-24 03:00:00,99.35,2025-03-24,3,Monday,13,3,False
2025-03-24 04:00:00,102.72,2025-03-24,4,Monday,13,3,False
2025-03-24 05:00:00,120.62,2025-03-24,5,Monday,13,3,False
2025-03-24 06:00:00,143.21,2025-03-24,6,Monday,13,3,False
2025-03-24 07:00:00,164.24,2025-03-24,7,Monday,13,3,False
2025-03-24 08:00:00,162.44,2025-03-24,8,Monday,13,3,False
2025-03-24 09:00:00,136.4,2025-03-24,9,Monday,13,3,False
2025-03-24 10:00:00,111.63,2025-03-24,10,Monday,13,3,False
2025-03-24 11:00:00,110.66,2025-03-24,11,Monday,13,3,False
2025-03-24 12:00:00,105.39,2025-03-24,12,Monday,13,3,False
2025-03-24 13:00:00,108.38,2025-03-24,13,Monday,13,3,False
2025-03-24 14:00:00,117.17,2025-03-24,14,Monday,13,3,False
2025-03-24 15:00:00,125.94,2025-03-24,15,Monday,13,3,False
2025-03-24 16:00:00,136.1,2025-03-24,16,Monday,13,3,False
2025-03-24 17:00:00,155.2,2025-03-24,17,Monday,13,3,False
2025-03-24 18:00:00,206.97,2025-03-24,18,Monday,13,3,False
2025-03-24 19:00:00,192.96,2025-03-24,19,Monday,13,3,False
2025-03-24 20:00:00,162.02,2025-03-24,20,Monday,13,3,False
2025-03-24 21:00:00,139.9,2025-03-24,21,Monday,13,3,False
2025-03-24 22:00:00,127.0,2025-03-24,22,Monday,13,3,False
2025-03-24 23:00:00,115.9,2025-03-24,23,Monday,13,3,False
2025-03-25 00:00:00,102.66,2025-03-25,0,Tuesday,13,3,False
2025-03-25 01:00:00,102.86,2025-03-25,1,Tuesday,13,3,False
2025-03-25 02:00:00,101.41,2025-03-25,2,Tuesday,13,3,False
2025-03-25 03:00:00,105.49,2025-03-25,3,Tuesday,13,3,False
2025-03-25 04:00:00,104.83,2025-03-25,4,Tuesday,13,3,False
2025-03-25 05:00:00,109.91,2025-03-25,5,Tuesday,13,3,False
2025-03-25 06:00:00,140.18,2025-03-25,6,Tuesday,13,3,False
2025-03-25 07:00:00,144.0,2025-03-25,7,Tuesday,13,3,False
2025-03-25 08:00:00,139.35,2025-03-25,8,Tuesday,13,3,False
2025-03-25 09:00:00,115.9,2025-03-25,9,Tuesday,13,3,False
2025-03-25 10:00:00,109.22,2025-03-25,10,Tuesday,13,3,False
2025-03-25 11:00:00,103.95,2025-03-25,11,Tuesday,13,3,False
2025-03-25 12:00:00,98.7,2025-03-25,12,Tuesday,13,3,False
2025-03-25 13:00:00,100.07,2025-03-25,13,Tuesday,13,3,False
2025-03-25 14:00:00,110.66,2025-03-25,14,Tuesday,13,3,False
2025-03-25 15:00:00,120.62,2025-03-25,15,Tuesday,13,3,False
2025-03-25 16:00:00,136.14,2025-03-25,16,Tuesday,13,3,False
2025-03-25 17:00:00,146.7,2025-03-25,17,Tuesday,13,3,False
2025-03-25 18:00:00,178.23,2025-03-25,18,Tuesday,13,3,False
2025-03-25 19:00:00,172.75,2025-03-25,19,Tuesday,13,3,False
2025-03-25 20:00:00,148.6,2025-03-25,20,Tuesday,13,3,False
2025-03-25 21:00:00,136.3,2025-03-25,21,Tuesday,13,3,False
2025-03-25 22:00:00,126.09,2025-03-25,22,Tuesday,13,3,False
2025-03-25 23:00:00,102.05,2025-03-25,23,Tuesday,13,3,False
2025-03-26 00:00:00,101.02,2025-03-26,0,Wednesday,13,3,False
2025-03-26 01:00:00,98.72,2025-03-26,1,Wednesday,13,3,False
2025-03-26 02:00:00,98.55,2025-03-26,2,Wednesday,13,3,False
2025-03-26 03:00:00,99.7,2025-03-26,3,Wednesday,13,3,False
2025-03-26 04:00:00,101.85,2025-03-26,4,Wednesday,13,3,False
2025-03-26 05:00:00,110.9,2025-03-26,5,Wednesday,13,3,False
2025-03-26 06:00:00,135.05,2025-03-26,6,Wednesday,13,3,False
2025-03-26 07:00:00,143.68,2025-03-26,7,Wednesday,13,3,False
2025-03-26 08:00:00,138.09,2025-03-26,8,Wednesday,13,3,False
2025-03-26 09:00:00,112.23,2025-03-26,9,Wednesday,13,3,False
2025-03-26 10:00:00,100.32,2025-03-26,10,Wednesday,13,3,False
2025-03-26 11:00:00,97.04,2025-03-26,11,Wednesday,13,3,False
2025-03-26 12:00:00,95.15,2025-03-26,12,Wednesday,13,3,False
2025-03-26 13:00:00,85.07,2025-03-26,13,Wednesday,13,3,False
2025-03-26 14:00:00,94.75,2025-03-26,14,Wednesday,13,3,False
2025-03-26 15:00:00,102.05,2025-03-26,15,Wednesday,13,3,False
2025-03-26 16:00:00,116.88,2025-03-26,16,Wednesday,13,3,False
2025-03-26 17:00:00,141.84,2025-03-26,17,Wednesday,13,3,False
2025-03-26 18:00:00,167.07,2025-03-26,18,Wednesday,13,3,False
2025-03-26 19:00:00,171.98,2025-03-26,19,Wednesday,13,3,False
2025-03-26 20:00:00,156.79,2025-03-26,20,Wednesday,13,3,False
2025-03-26 21:00:00,131.87,2025-03-26,21,Wednesday,13,3,False
2025-03-26 22:00:00,123.54,2025-03-26,22,Wednesday,13,3,False
2025-03-26 23:00:00,110.68,2025-03-26,23,Wednesday,13,3,False
2025-03-27 00:00:00,105.4,2025-03-27,0,Thursday,13,3,False
2025-03-27 01:00:00,99.78,2025-03-27,1,Thursday,13,3,False
2025-03-27 02:00:00,98.47,2025-03-27,2,Thursday,13,3,False
2025-03-27 03:00:00,100.43,2025-03-27,3,Thursday,13,3,False
2025-03-27 04:00:00,99.04,2025-03-27,4,Thursday,13,3,False
2025-03-27 05:00:00,106.04,2025-03-27,5,Thursday,13,3,False
2025-03-27 06:00:00,132.13,2025-03-27,6,Thursday,13,3,False
2025-03-27 07:00:00,141.08,2025-03-27,7,Thursday,13,3,False
2025-03-27 08:00:00,123.5,2025-03-27,8,Thursday,13,3,False
2025-03-27 09:00:00,89.92,2025-03-27,9,Thursday,13,3,False
2025-03-27 10:00:00,80.99,2025-03-27,10,Thursday,13,3,False
2025-03-27 11:00:00,45.74,2025-03-27,11,Thursday,13,3,False
2025-03-27 12:00:00,39.21,2025-03-27,12,Thursday,13,3,False
2025-03-27 13:00:00,25.13,2025-03-27,13,Thursday,13,3,False
2025-03-27 14:00:00,59.07,2025-03-27,14,Thursday,13,3,False
2025-03-27 15:00:00,84.43,2025-03-27,15,Thursday,13,3,False
2025-03-27 16:00:00,102.03,2025-03-27,16,Thursday,13,3,False
2025-03-27 17:00:00,134.68,2025-03-27,17,Thursday,13,3,False
2025-03-27 18:00:00,161.09,2025-03-27,18,Thursday,13,3,False
2025-03-27 19:00:00,171.43,2025-03-27,19,Thursday,13,3,False
2025-03-27 20:00:00,142.15,2025-03-27,20,Thursday,13,3,False
2025-03-27 21:00:00,125.16,2025-03-27,21,Thursday,13,3,False
2025-03-27 22:00:00,113.77,2025-03-27,22,Thursday,13,3,False
2025-03-27 23:00:00,101.43,2025-03-27,23,Thursday,13,3,False
2025-03-28 00:00:00,91.91,2025-03-28,0,Friday,13,3,False
2025-03-28 01:00:00,79.51,2025-03-28,1,Friday,13,3,False
2025-03-28 02:00:00,79.03,2025-03-28,2,Friday,13,3,False
2025-03-28 03:00:00,79.93,2025-03-28,3,Friday,13,3,False
2025-03-28 04:00:00,80.42,2025-03-28,4,Friday,13,3,False
2025-03-28 05:00:00,110.0,2025-03-28,5,Friday,13,3,False
2025-03-28 06:00:00,130.77,2025-03-28,6,Friday,13,3,False
2025-03-28 07:00:00,122.2,2025-03-28,7,Friday,13,3,False
2025-03-28 08:00:00,102.08,2025-03-28,8,Friday,13,3,False
2025-03-28 09:00:00,78.31,2025-03-28,9,Friday,13,3,False
2025-03-28 10:00:00,70.46,2025-03-28,10,Friday,13,3,False
2025-03-28 11:00:00,51.01,2025-03-28,11,Friday,13,3,False
2025-03-28 12:00:00,68.11,2025-03-28,12,Friday,13,3,False
2025-03-28 13:00:00,82.38,2025-03-28,13,Friday,13,3,False
2025-03-28 14:00:00,76.18,2025-03-28,14,Friday,13,3,False
2025-03-28 15:00:00,104.55,2025-03-28,15,Friday,13,3,False
2025-03-28 16:00:00,110.18,2025-03-28,16,Friday,13,3,False
2025-03-28 17:00:00,137.01,2025-03-28,17,Friday,13,3,False
2025-03-28 18:00:00,166.74,2025-03-28,18,Friday,13,3,False
2025-03-28 19:00:00,165.83,2025-03-28,19,Friday,13,3,False
2025-03-28 20:00:00,152.39,2025-03-28,20,Friday,13,3,False
2025-03-28 21:00:00,129.31,2025-03-28,21,Friday,13,3,False
2025-03-28 22:00:00,122.19,2025-03-28,22,Friday,13,3,False
2025-03-28 23:00:00,112.57,2025-03-28,23,Friday,13,3,False
2025-03-29 00:00:00,119.38,2025-03-29,0,Saturday,13,3,True
2025-03-29 01:00:00,108.02,2025-03-29,1,Saturday,13,3,True
2025-03-29 02:00:00,100.05,2025-03-29,2,Saturday,13,3,True
2025-03-29 03:00:00,100.11,2025-03-29,3,Saturday,13,3,True
2025-03-29 04:00:00,100.92,2025-03-29,4,Saturday,13,3,True
2025-03-29 05:00:00,96.77,2025-03-29,5,Saturday,13,3,True
2025-03-29 06:00:00,96.95,2025-03-29,6,Saturday,13,3,True
2025-03-29 07:00:00,101.87,2025-03-29,7,Saturday,13,3,True
2025-03-29 08:00:00,97.04,2025-03-29,8,Saturday,13,3,True
2025-03-29 09:00:00,81.41,2025-03-29,9,Saturday,13,3,True
2025-03-29 10:00:00,92.01,2025-03-29,10,Saturday,13,3,True
2025-03-29 11:00:00,95.73,2025-03-29,11,Saturday,13,3,True
2025-03-29 12:00:00,91.25,2025-03-29,12,Saturday,13,3,True
2025-03-29 13:00:00,84.11,2025-03-29,13,Saturday,13,3,True
2025-03-29 14:00:00,86.71,2025-03-29,14,Saturday,13,3,True
